    ,color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross      ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget       ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
4434,Color          ,Ben Lewin                       ,95.0    ,365.0                 ,Adam Arkin                  ,422.0                 ,5997134.0  ,Biography|Comedy|Drama|Romance                                  ,Randy Wayne                ,1612.0         ,Alicia Ziegler               ,English   ,USA                 ,R             ,1000000.0    ,2009.0    ,157.0                 ,2.8       ,16.0        ,297.0
4435,Color          ,Robert Kenner                   ,94.0    ,2.0                   ,Eric Schlosser              ,37.0                  ,4417124.0  ,Documentary                                                     ,Oliver Reed                ,340.0          ,Louise Sorel                 ,English   ,UK                  ,              ,             ,1965.0    ,196.0                 ,7.3       ,1.37        ,32.0
4436,Color          ,Andrew Erwin                    ,107.0   ,245.0                 ,Robert Amaya                ,544.0                 ,5355847.0  ,Drama                                                           ,Aidan Quinn                ,275.0          ,Janet Hubert                 ,English   ,USA                 ,PG            ,1000000.0    ,2004.0    ,282.0                 ,5.8       ,            ,141.0
4437,Color          ,Brad Anderson                   ,104.0   ,458.0                 ,Callie Thorne               ,22000.0               ,3386698.0  ,Comedy|Drama|Romance                                            ,Jennifer Lawrence          ,3943.0         ,Bokeem Woodbine              ,English   ,USA                 ,R             ,             ,2008.0    ,17000.0               ,6.5       ,1.85        ,599.0
4438,Color          ,Jason Reitman                   ,96.0    ,973.0                 ,Jennifer Garner             ,24000.0               ,143492840.0,Comedy|Drama|Romance                                            ,Joe Mantegna               ,33.0           ,Diane Venora                 ,English   ,USA                 ,R             ,1000000.0    ,2008.0    ,618.0                 ,6.1       ,            ,3.0
4439,Color          ,Craig Johnson                   ,93.0    ,180.0                 ,Boyd Holbrook               ,3000.0                ,5283379.0  ,Comedy|Drama                                                    ,Russell Hodgkinson         ,3650.0         ,Kevin Hamedani               ,English   ,USA                 ,R             ,500000.0     ,2009.0    ,37.0                  ,5.1       ,1.85        ,0.0
4440,Color          ,Sean Durkin                     ,102.0   ,287.0                 ,Julia Garner                ,321.0                 ,2981638.0  ,Drama|Mystery|Thriller                                          ,Maureen McCormick          ,634.0          ,Tim Abell                    ,English   ,USA                 ,PG-13         ,1000000.0    ,2012.0    ,383.0                 ,2.2       ,1.78        ,150.0
4441,Color          ,Gillian Robespierre             ,84.0    ,313.0                 ,Jenny Slate                 ,612.0                 ,3122616.0  ,Comedy|Drama                                                    ,Álex Angulo                ,955.0          ,Joseba Ugalde                ,Spanish   ,Spain               ,Unrated       ,             ,2014.0    ,0.0                   ,7.2       ,2.35        ,68.0
4442,Color          ,Courtney Hunt                   ,97.0    ,229.0                 ,Michael O'Keefe             ,496.0                 ,2508841.0  ,Crime|Drama                                                     ,Nicole Beharie             ,982.0          ,Reg E. Cathey                ,English   ,USA                 ,              ,1000000.0    ,2011.0    ,395.0                 ,5.7       ,1.66        ,370.0
4443,Color          ,Morgan Neville                  ,91.0    ,13.0                  ,Lou Adler                   ,130.0                 ,4946250.0  ,Documentary|Music                                               ,Wesley Jonathan            ,293.0          ,Chrystee Pharris             ,English   ,USA                 ,PG-13         ,1000000.0    ,2009.0    ,207.0                 ,3.4       ,            ,41.0
4444,Color          ,James Toback                    ,84.0    ,13.0                  ,Natasha Gregson Wagner      ,21000.0               ,1950218.0  ,Comedy|Drama                                                    ,William McNamara           ,93.0           ,Randy Jay Burrell            ,English   ,USA                 ,PG-13         ,1000000.0    ,2014.0    ,854.0                 ,3.8       ,1.78        ,54.0
4445,Color          ,Nicole Holofcener               ,86.0    ,584.0                 ,Anne Heche                  ,778.0                 ,1277257.0  ,Comedy|Drama|Romance                                            ,Katie Aselton              ,6531.0         ,Jay Paulson                  ,English   ,USA                 ,R             ,             ,2012.0    ,59.0                  ,4.7       ,1.85        ,0.0
4446,Color          ,Peter Cattaneo                  ,91.0    ,121.0                 ,Mark Addy                   ,1000.0                ,45857453.0 ,Comedy|Drama|Music                                              ,David Oakes                ,6513.0         ,Jennie Jacques               ,English   ,UK                  ,Not Rated     ,1000000.0    ,2012.0    ,334.0                 ,5.6       ,2.35        ,968.0
4447,Color          ,Chris Paine                     ,92.0    ,5.0                   ,Phyllis Diller              ,783.0                 ,1677838.0  ,Documentary                                                     ,Magi Avila                 ,425.0          ,Summer Napoles               ,English   ,USA                 ,              ,1000000.0    ,2006.0    ,17.0                  ,3.9       ,            ,91.0
4448,Color          ,Greg Berlanti                   ,94.0    ,428.0                 ,Nia Long                    ,1000.0                ,1744858.0  ,Comedy|Drama|Romance|Sport                                      ,Boyd Banks                 ,137.0          ,Kristian Bruun               ,English   ,Canada              ,              ,1000000.0    ,2014.0    ,40.0                  ,5.4       ,            ,48.0
4449,Color          ,Don Coscarelli                  ,92.0    ,124.0                 ,Ossie Davis                 ,1000.0                ,           ,Comedy|Fantasy|Mystery                                          ,Angelina Armani            ,6256.0         ,Fiona Dourif                 ,English   ,USA                 ,R             ,1000000.0    ,2015.0    ,366.0                 ,5.2       ,2.35        ,936.0
4450,Color          ,Rob Letterman                   ,103.0   ,543.0                 ,Dylan Minnette              ,2000.0                ,80021740.0 ,Adventure|Comedy|Family|Fantasy|Horror                          ,Jason K. Wixom             ,2057.0         ,Jarrod Phillips              ,English   ,USA                 ,Not Rated     ,1000000.0    ,2013.0    ,211.0                 ,3.5       ,2.35        ,0.0
4451,Color          ,Marc Levin                      ,100.0   ,6.0                   ,Saul Williams               ,245.0                 ,982214.0   ,Drama                                                           ,Justin Baldoni             ,207.0          ,Leonor Varela                ,          ,USA                 ,PG            ,1000000.0    ,2014.0    ,608.0                 ,5.3       ,            ,212.0
